tIF,G_if,Tcell_if,Tamb_if,loadFactor_if,pf_if,P_load_if,Q_load_if,I_load_if,Vpv_mpp_if,Ipv_mpp_if,Vdc_cmd_if,D_mppt_if,Ppv_available_if,P_meas_if,P_pred_if,V_meas_if,V_pred_if,I_meas_if,I_pred_if,T_meas_if,T_case_if,T_junction_if,absP_if,absV_if,absI_if,absT_if,P_loss_if,capHealth_if
2892,912.27268011786,27.707335073268,27.214888417491,0.800351101186228,0.869857634537098,7203.15991067605,4084.96646662064,11.5203627078775,782.095798884185,11.6220907383108,800,0.0223802513947692,9089.58834068368,7159.08559589415,7203.15991067605,303.247105476928,305.02,11.4329834550096,11.5528887690483,38.5749189768799,38.5246851955719,44.3149616029175,44.0743147819067,1.77289452307195,0.119905314038654,0.0502337813079521,222.778141567301,1
2893,959.388528947451,29.9840736384384,24.3654610536539,0.860621539423618,0.876746534818007,7745.59385481256,4248.96391687789,12.2905675645383,776.710173808274,12.1966372425163,800,0.0291122827396576,9473.2522325113,7799.72173726584,7745.59385481256,303.068788025753,305.02,12.3424502826456,12.3252681866076,36.8258317268159,35.6978522548678,41.5410846143739,54.1278824532765,1.95121197424692,0.0171820960380096,1.12797947194815,239.554449117915,1
2894,933.652271662367,28.3664394824929,27.3630301301455,0.819214600898493,0.893191463965659,7372.93140808643,3711.89668414952,11.4838339856476,780.536687404163,11.8872567971934,800,0.0243291407447963,9278.44004280397,7349.78678158977,7372.93140808643,307.503791023882,305.02,11.392261710848,11.5162569133074,38.7347662029177,38.675341234847,44.4805703413893,23.1446264966644,2.48379102388168,0.123995202459385,0.0594249680707222,228.028806435664,1
2895,896.56251559142,26.2077776871304,27.6824929591967,0.857730347559873,0.897018379496467,7719.57312803885,3803.71153960853,11.9724551818181,785.643001881093,11.4375840083536,801.676532531728,0.02,8985.8578345901,7762.97701555064,7719.57312803885,306.081865006683,305.659219941034,12.1138089362787,12.0062576600457,38.7046818981334,39.0136780754895,44.8625106494361,43.4038875117903,0.422645065648339,0.107551276232964,0.308996177356065,238.749684372337,1
2896,935.96356349635,25.9749884248962,26.7864586788405,0.821082440334391,0.894318826542897,7389.74196300952,3697.10897372579,11.4955082241176,786.193664880908,11.9427499669637,802.238433551947,0.02,9389.31436528357,7444.87040604171,7389.74196300952,307.259318482841,305.873458752519,11.5600128065753,11.5279641122842,37.2684125728711,38.0989817231788,43.9117837474426,55.1284430321894,1.38585973032286,0.0320486942910705,0.830569150307667,228.54872050545,1
2897,889.199542827432,26.4070976370223,25.3199417112809,0.838829371142084,0.885244630192724,7549.46434027875,3966.64378712218,11.864354452879,785.171510539624,11.341600235442,801.195418917983,0.02,8905.10138879851,7617.03718878576,7549.46434027875,306.517421623091,305.475783347954,11.9077287687198,11.8978517244902,37.2593865426026,36.6332936812908,42.4526057513754,67.5728485070122,1.0416382751373,0.00987704422957947,0.626092861311776,233.488587843674,1
2898,941.322185276149,28.9500606206543,26.9063462990568,0.823322128705012,0.872232574398899,7409.8991583451,4154.98984387578,11.818742533183,779.156131601842,11.9784546751438,800,0.0260548354976972,9333.08640725308,7392.83065700012,7409.8991583451,306.757712239764,305.02,11.844688416991,11.8521110262021,37.8555222650294,38.2056930736622,44.0010028511768,17.0685013449865,1.73771223976433,0.00742260921116333,0.350170808632782,229.172138917891,1
2899,904.007144755358,27.6255991252826,27.8532576771599,0.774406684052984,0.898460899122312,6969.66015647685,3405.88441997981,10.7920437369665,782.289145269144,11.5176532434612,800,0.0221385684135701,9010.13511133361,7093.71354584192,6969.66015647685,305.242636446061,305.02,10.7920849715474,10.8225134959183,38.4961147467434,39.0953035457318,44.7822407138083,124.05338936507,0.222636446061358,0.0304285243708122,0.599188798988386,215.556499684852,1
2900,886.511186895339,25,27.9551324212481,0.805911014667682,0.877664389601374,7253.19913200914,3960.83321090092,11.4972082859556,788.5,11.3217091338441,804.591836734694,0.02,8927.16765203606,7275.59648074688,7253.19913200914,307.302792176671,306.77075255102,11.5743539853646,11.5296689739986,38.0979025015727,39.1783429715847,44.8442685371794,22.397348737737,0.532039625651009,0.0446850113660791,1.08044047001197,224.325746350799,1
2901,880.173132837048,29.4737458984473,26.3167621864285,0.840993822047248,0.880430503260465,7568.94439842524,4076.42145464796,11.960009102965,777.917354077223,11.194890114075,800,0.0276033074034713,8708.69929672647,7591.49716988444,7568.94439842524,304.428554570687,305.02,11.9510467886935,11.9937764415072,37.747211549395,37.5558637633415,43.2714829372364,22.5527714592045,0.591445429313069,0.0427296528136836,0.191347786053583,234.091063868823,1
2902,917.993143344479,28.5838830960073,27.0702326825131,0.764285096615104,0.882555265261323,6878.56586953593,3664.76923601296,10.8429452815735,780.022324536395,11.6855419107243,800,0.0249720943295066,9114.9835646706,6933.95477199947,6878.56586953593,305.214747008691,305.02,10.9760348091739,10.8735587536006,38.3983607632643,38.2502953192341,43.8600103841184,55.3889024635337,0.194747008690968,0.102476055573293,0.148065444030216,212.739150604205,1
2903,907.099627675367,25.2540145817985,27.8904590160973,0.795013231725283,0.893279923414581,7155.11908552755,3600.47476960824,11.1434730978875,787.899128506756,11.5819954256098,803.978702557914,0.02,9125.44410220719,7065.18049123108,7155.11908552755,308.628252534073,306.536979817769,11.3248112505459,11.1749350663018,40.0824733495836,39.0491237639909,44.6381970972485,89.9385942964645,2.09127271630467,0.149876184244052,1.03334958559272,221.292342851368,1
2904,889.597654134858,25,27.6969296070348,0.863735069482452,0.889673548738736,7773.61562534207,3989.56550853504,12.1558031919335,788.5,11.3611266672644,804.591836734694,0.02,8958.24837713802,7751.01432504355,7773.61562534207,308.859660113439,306.77075255102,12.1989860253237,12.1901233264837,39.8161164256679,38.9001938235742,44.6016549467278,22.6013002985119,2.08890756241811,0.00886269884006374,0.915922602093687,240.421101814704,1
2905,922.743332465176,25.9405113873709,28.1604548015512,0.87833105895464,0.874213717178239,7904.97953059176,4390.45298312736,12.5798194774454,786.275220313174,11.7744296420272,802.32165338079,0.02,9257.94226084694,7943.0486331561,7904.97953059176,306.446632507458,305.905188392761,12.6795229579725,12.6153367600359,38.9661468486585,39.412924498281,45.2238886753136,38.0691025643464,0.541444114697697,0.0641861979366531,0.446777649622433,244.483903007993,1
2906,923.971551375114,26.7724508905975,26.2105690364235,0.777126944122233,0.886293047062529,6994.1424971001,3654.72939938134,10.9786366006981,784.307267418292,11.7811943633787,800.31353818193,0.02,9240.07635806529,6977.24543756306,6994.1424971001,307.693321616621,305.139544270315,11.0731708814525,11.0096331773425,36.8758371211466,37.4092970857049,43.1127620520443,16.8970595370465,2.55377734630582,0.06353770410999,0.53345996455829,216.313685477324,1
2907,951.070600266221,25,28.3457676299535,0.838643283459354,0.858639930738098,7547.78955113418,4505.77714227508,12.2292543339701,788.5,12.1462028467734,804.591836734694,0.02,9577.28094468084,7471.89233914516,7547.78955113418,308.298728397535,306.77075255102,12.3343839153286,12.2637818470898,40.5594023685404,39.5567169154488,45.2955031590394,75.8972119890213,1.52797584651415,0.0706020682388022,1.00268545309161,233.436790241264,1
2908,907.1458671367,25,26.3387471296928,0.831038488827813,0.878652242516938,7479.34639945031,4064.29947349296,11.8423502540977,788.5,11.5852363754808,804.591836734694,0.02,9134.95888206657,7395.48906966391,7479.34639945031,306.343537919534,306.77075255102,11.8343419726453,11.8757854000681,35.6945941721527,37.5520810754611,43.3026575989981,83.8573297864014,0.427214631486379,0.0414434274227933,1.85748690330842,231.319991735578,1
2909,909.916747964209,26.8944621497631,28.0084964956243,0.865072403166839,0.895160326248281,7785.65162850155,3876.85849662777,12.1000013062916,784.018649784735,11.600696929368,800.019030392587,0.02,9095.16274312499,7791.3600012529,7785.65162850155,302.673557035566,305.027255812934,12.1188853219324,12.1341638923694,39.6113816116787,39.2548841260488,45.07726257221,5.70837275135,2.35369877736741,0.0152785704369371,0.356497485629909,240.7933493351,1
2910,939.961514994394,28.99100925009,27.0164097818483,0.785710093023628,0.87556234698393,7071.39083721265,3901.74985710707,11.2359304080014,779.059267618912,11.9606868225426,800,0.02617591547636,9318.08391618918,7061.20892313243,7071.39083721265,302.036304963533,305.02,11.3992985387855,11.2676534161243,38.2011618308588,38.2162400155601,43.9440029387338,10.1819140802236,2.98369503646694,0.131645122661171,0.0150781847013093,218.70280939833,1
2911,948.724065133053,31.8236985431192,26.4169508576001,0.853469163716618,0.89308767936279,7681.22247344956,3869.32748718327,11.9654082710555,772.358541096252,12.0402701827472,800,0.0345518236296856,9299.40551275134,7662.66242957918,7681.22247344956,305.908864594615,305.02,11.9667617843697,11.9991908533601,38.5689608224177,37.6409078920016,43.4250245800162,18.5600438703786,0.888864594615313,0.0324290689904103,0.928052930416122,237.56358165308,1
2912,957.064840359085,28.1920678963618,26.6458601007745,0.802435696335177,0.869718596344631,7221.9212670166,4098.29608789482,11.5522151622812,780.949163391156,12.1873020000661,800,0.0238135457610548,9517.66330094696,7239.91925540352,7221.9212670166,304.334745515105,305.02,11.4448294338456,11.5848311542039,37.385363794347,37.8420139579128,43.5727554604671,17.9979883869273,0.685254484895324,0.140001720358319,0.456650163565783,223.358389701545,1
2913,885.530412104497,27.6927955448543,26.3930427293528,0.780184374105612,0.893130029806493,7021.65936695051,3536.25139439057,10.9374565619941,782.130192138647,11.2815523735,800,0.0223372598266911,8823.64272550776,7053.34373828338,7021.65936695051,302.719197819372,305.02,11.0156362118354,10.968336872815,37.6412332781955,37.5452213904054,43.1955299768731,31.6843713328726,2.30080218062784,0.0472993390204195,0.0960118877901266,217.164722689192,1
2914,924.03936888006,27.4422797895083,27.1887561254247,0.760597632446094,0.870545510212465,6845.37869201484,3869.44516789267,10.9394950116238,782.722787157918,11.7748540802539,800,0.0215965160526024,9216.44660407413,6775.56839619708,6845.37869201484,305.753740568129,305.02,10.9434638495338,10.9703810777093,37.8510858584365,38.2856867009649,43.8406646180547,69.8102958177606,0.733740568128667,0.0269172281755399,0.434600842528432,211.712743052006,1
2915,936.306564240379,31.1577225381643,27.1898802663215,0.774559082414002,0.869461063294899,6971.03174172602,3960.72937934145,11.1541941158683,773.933907335972,11.8901341619755,800,0.0325826158300347,9202.17799072663,6957.54636591292,6971.03174172602,307.05174451121,305.02,11.2903865250495,11.1856863535108,38.2231639668047,38.2528724211737,43.7638490260209,13.4853758131039,2.03174451120952,0.104700171538781,0.0297084543690573,215.598919847197,1
2916,967.034455348498,31.2473269928087,27.7139750935754,0.79689412855044,0.871762570233467,7172.04715695396,4030.67423997441,11.4455375370281,773.721947998511,12.2793128142387,800,0.0328475650018614,9500.77383071581,7135.17177474533,7172.04715695396,305.222737401982,305.02,11.4317553187976,11.4778523402597,38.1564222990793,38.7680135275832,44.288168980819,36.8753822086246,0.202737401982461,0.0460970214621206,0.611591228503919,221.815891452185,1
2917,908.289690887551,29.5972053183964,27.1305286302944,0.834641600761192,0.9,7511.77440685072,3638.11839179305,11.6115795873815,777.625310819333,11.5511788921213,800,0.0279683614758335,8982.48907631557,7543.23941501576,7511.77440685072,305.771669179449,305.02,11.600405952484,11.6443631860863,38.1052479405991,38.2104839839051,43.8074174482747,31.4650081650325,0.751669179449379,0.0439572336023417,0.105236043305965,232.322919799508,1
2918,921.205047876545,29.1101389146125,28.0421587533411,0.854102879027092,0.883706404660094,7686.92591124383,4071.26337737667,12.1014098153832,778.777466397484,11.7207246272758,800,0.0265281670031449,9127.83622957247,7685.29602600984,7686.92591124383,304.848900727988,305.02,12.235963263729,12.1355763781806,39.0715298568729,39.1601651763022,44.8495162277493,1.62988523399417,0.171099272011531,0.100386885548328,0.0886353194292795,237.739976636408,1
2919,913.557316639757,29.0906822212925,26.6300178326398,0.821544159806104,0.867187314482941,7393.89743825494,4245.94367949668,11.8618323557046,778.823491205533,11.6236300338743,800,0.0264706359930841,9052.75612346345,7412.81500649714,7393.89743825494,304.656441616904,305.02,11.8151060613399,11.8953225065429,38.0009023746253,37.7483737953308,43.4450795021147,18.9175682422028,0.363558383096461,0.0802164452030176,0.252528579294548,228.677240358401,1
2920,945.896710180378,28.0236089316924,26.7772161897833,0.746094201907506,0.87351563197809,6714.84781716756,3742.07580730627,10.694408500035,781.347653072082,12.0469527241283,800,0.023315433659898,9412.85823766798,6784.86493198594,6714.84781716756,304.266132418128,305.02,10.6288865145137,10.7246026001582,37.3561259121042,37.825308322181,43.3873972117265,70.0171148183854,0.753867581872328,0.095716085644419,0.469182410076748,207.675705685595,1
2921,952.743314885928,31.6316077501872,25.3668423973628,0.783481970721852,0.862016970946039,7051.33773649667,4146.29650046475,11.380123531033,772.812931866932,12.0934696397878,800,0.0339838351663347,9345.98972876816,7116.57382564888,7051.33773649667,305.146129443064,305.02,11.5142967031911,11.4122536473746,36.2414140479971,36.390679139966,41.9234283950135,65.2360891522158,0.126129443063917,0.102043055816557,0.149265091968942,218.082610407114,1
2922,974.649544463321,27.9388187707152,27.4859760759975,0.805485034323868,0.873207228933018,7249.36530891482,4045.9715265074,11.5497860331328,781.548224197873,12.4141162845291,800,0.0230647197526587,9702.23053715958,7250.9719741942,7249.36530891482,307.559445479236,305.02,11.6294217700884,11.5823951667642,38.6333222699539,38.5088301534202,44.0608941038051,1.60666527937974,2.53944547923601,0.0470266033241842,0.124492116533681,224.207174502521,1
2923,922.098754158641,26.9649964061506,26.3971060307886,0.816136388761099,0.887605630423597,7345.22749884989,3811.65085687205,11.5126812058297,783.851801001251,11.7552512853356,800,0.0201852487484363,9214.37489123256,7400.36991403764,7345.22749884989,303.210350997125,305.02,11.5287813922476,11.5451855794015,36.351958882962,37.4276743563432,43.0136678166289,55.1424151877445,1.80964900287489,0.0164041871539755,1.07571547338114,227.171984500513,1
2924,939.865537397974,25,28.0697602851804,0.86900763041775,0.887989128340475,7821.06867375975,4050.31018022298,12.2532057619896,788.5,12.0031020438777,804.591836734694,0.02,9464.4459615976,7787.74227183259,7821.06867375975,305.958394393484,306.77075255102,12.4236743020186,12.2878008984674,38.2154969328568,39.1545940582251,44.8635807415604,33.3264019271583,0.812358157536551,0.135873403551255,0.939097125368328,241.888721868859,1
2925,940.852160201556,27.7603093028219,27.0659787426024,0.803038959420552,0.889282190377175,7227.35063478497,3717.03532302534,11.3065681855976,781.970488344175,11.9856026849553,800,0.0225368895697814,9372.38758465376,7234.51861757121,7227.35063478497,307.228122722655,305.02,11.3818261006487,11.3384906291666,37.2426263202945,38.1337696349795,43.8105352580408,7.16798278624447,2.20812272265516,0.0433354714821306,0.89114331468496,223.526308292319,1
2926,922.054640622033,28.077362630352,25.8654180354229,0.788785934210221,0.87721297191406,7099.07340789199,3885.34545549621,11.2586909433445,781.220498697902,11.7427195606587,800,0.0234743766276221,9173.65323124744,7128.03842364438,7099.07340789199,304.500682984331,305.02,11.2625124800991,11.290478212514,37.3420674835506,36.9055391024582,42.5322270352239,28.9650157523884,0.519317015668776,0.0279657324149394,0.43652838109238,219.558971378104,1
